Molecule,DFT λ,GFN2 λ,Length,Monomer 1,Monomer 2,SMILES,Monomer 1 DFT λ,Monomer 2 DFT λ
37-78_AB,0.2625563957335544,0.006393480463998458,2,37.0,78.0,c1sc(c(c1)N(=O)=O)c1scc2c1CCCC2,0.18006151725785458,0.275778162827919
46-78_AB,0.38377277580002556,0.014665239991003887,2,46.0,78.0,c1sc(c(c1OC)N)c1scc2c1OCCO2,0.8438525338970067,0.275778162827919
34-78_AB,0.516832639099448,0.007901333862001536,2,34.0,78.0,c1sc(c(c1)C(=O)O)c1scc(c1)C(=O)C,0.3374788627552334,0.275778162827919
38-78_AB,0.3965689296092023,0.00977401837800329,2,38.0,78.0,c1sc(c2c1CC=C2)c1scc(c1)c1ccc(N)cc1,0.4210210802302754,0.275778162827919
32-78_AB,0.5305999672491453,0.009554709839996178,2,32.0,78.0,c1sc(c2c1C(=O)NC2=O)c1scc2c1oc(=O)o2,0.2931655575812329,0.275778162827919
43-78_AB,0.43450921957264654,0.01035657248499433,2,43.0,78.0,c1sc(c(c1)C)c1scc2c1occ2,0.19862351867050165,0.275778162827919
61-78_AB,0.2568479913752526,0.003758201448995635,2,61.0,78.0,c1sc(c2c1OCCO2)c1scc2c1[nH]c(=O)c(=O)[nH]2,0.10480981968066773,0.275778162827919
9-78_AB,0.4983253597820294,0.011973583009002198,2,9.0,78.0,c1sc(c2c1CCC2)c1scc2c1CC=C2,0.4147867886476888,0.275778162827919
47-78_AB,0.4036196716115228,0.008821073107000643,2,47.0,78.0,c1sc(c2c1CCC2)c1scc2c1oc(=O)c(=O)o2,0.15757868180298829,0.275778162827919
76-78_AB,0.47117275132768555,0.010469540807001465,2,76.0,78.0,c1sc(c2c1OCCO2)c1scc(c1)c1ccc(N(=O)=O)cc1,0.3055190910163219,0.275778162827919
50-78_AB,0.32009922325232765,0.00814101524299815,2,50.0,78.0,c1sc(c(c1)C(=O)C)c1scc2c1scc2,0.3732702424131276,0.275778162827919
24-78_AB,0.4914849618144217,0.01112938313200118,2,24.0,78.0,c1sc(c(c1)F)c1scc(c1)C(=O)O,0.7786554975245963,0.275778162827919
30-78_AB,0.4694731282288558,0.015683165487999418,2,30.0,78.0,c1sc(c(c1)C=O)c1scc(c1O)C(=O)O,0.6566423680960725,0.275778162827919
2-78_AB,0.49070154603396077,0.0139364720049997,2,2.0,78.0,c1sc(c(c1)C(=O)C)c1scc2c1[nH]c(=O)c(=O)[nH]2,0.516100407938211,0.275778162827919
18-78_AB,0.45907674643967766,0.011284114067990458,2,18.0,78.0,c1sc(c2c1cc(C#N)c(C#N)c2)c1scc(c1)C=C,0.4091206979901472,0.275778162827919
63-78_AB,0.3867616743373219,0.004899722021001196,2,63.0,78.0,c1sc(c(c1N)N(=O)=O)c1scc2c1nccn2,0.119851456998731,0.275778162827919
14-78_AB,,0.02905268228399649,2,14.0,78.0,c1sc(c2c1C(=O)CC2=O)c1scc2c1sc(=O)s2,0.37664886240600026,0.275778162827919
19-78_AB,0.48965227504231734,0.014647680495997406,2,19.0,78.0,c1sc(c2c1OCCCO2)c1scc(c1)c1ccc(F)cc1,0.5735275054321392,0.275778162827919
27-78_AB,0.4534722895768937,0.011478911684001503,2,27.0,78.0,c1sc(c2c1oc(=S)o2)c1scc2c1cc(OC)c(OC)c2,1.0151504885434406,0.275778162827919
22-78_AB,0.38422802226705244,0.014234713269999588,2,22.0,78.0,c1sc(c(c1)C)c1scc2c1[nH]cn2,0.4268295408401173,0.275778162827919
25-78_AB,0.6456529686038266,0.0170731875380028,2,25.0,78.0,c1sc(c2c1CCC2)c1scc2c1OCCS2,0.8696558114024809,0.275778162827919
12-78_AB,0.5626100800436689,0.011646659957996519,2,12.0,78.0,c1sc(c(c1)N(=O)=O)c1scc(c1OC)N,0.34530082980927546,0.275778162827919
5-78_AB,0.48000774382671807,0.0158695873460033,2,5.0,78.0,c1sc(c2c1cnnc2)c1scc(c1C)C=C,0.5159732763495413,0.275778162827919
49-78_AB,0.3044483230187325,0.006682091047004235,2,49.0,78.0,c1sc(cc1)c1scc2c1[nH]cc[nH]2,0.2849448893175577,0.275778162827919
6-78_AB,0.41843817555491114,0.01381315006899797,2,6.0,78.0,c1sc(c(c1)C)c1scc(c1O)C(=O)O,0.342340829774912,0.275778162827919
28-78_AB,0.5255176968639717,0.011361305300006563,2,28.0,78.0,c1sc(c(c1F)F)c1scc2c1oc(=S)o2,0.3566472426682594,0.275778162827919
67-78_AB,0.43575495677941944,0.008857723726002575,2,67.0,78.0,c1sc(c2c1occ2)c1scc2c1sc(=O)s2,0.22789453345467334,0.275778162827919
31-78_AB,0.44757340553042013,0.00966756071199626,2,31.0,78.0,c1sc(c2c1[nH]cn2)c1scc2c1[nH]c(=O)c(=O)[nH]2,0.38232874923414784,0.275778162827919
44-78_AB,0.44050007809710223,0.01090877251100153,2,44.0,78.0,c1sc(c(c1)C(=O)C)c1scc2c1C(=O)OC2=O,0.2222831648978172,0.275778162827919
66-78_AB,0.36741737282136455,0.007283308743993189,2,66.0,78.0,c1sc(c(c1)C=O)c1scc2c1sc(=S)s2,0.5808177620201604,0.275778162827919
15-78_AB,0.47742892086534994,0.026124750634991756,2,15.0,78.0,c1sc(c2c1NCN2)c1scc2c1CCCC2,0.4236901361437049,0.275778162827919
11-78_AB,0.34753074838226894,0.0095124215669955,2,11.0,78.0,c1sc(c2c1cc(C#N)c(C#N)c2)c1scc(c1C)C=C,0.5629077453922946,0.275778162827919
26-78_AB,0.43182536064705346,0.007116615063999632,2,26.0,78.0,c1sc(c(c1)C(=O)O)c1scc2c1cc(F)c(F)c2,0.975897929554776,0.275778162827919
52-78_AB,0.38186416925600497,0.009777458422000507,2,52.0,78.0,c1sc(c(c1N(=O)=O)N(=O)=O)c1scc(c1S)O,0.3964826695264492,0.275778162827919
53-78_AB,0.39987865037983283,0.02417612276599357,2,53.0,78.0,c1sc(c(c1)C#N)c1scc2c1NCCN2,0.42475004679727135,0.275778162827919
8-78_AB,0.429881923540961,0.006906669043999614,2,8.0,78.0,c1sc(c2c1C(=O)SC2=O)c1scc2c1nccn2,0.7413441171120212,0.275778162827919
17-78_AB,0.42941715308552375,0.015365577282999254,2,17.0,78.0,c1sc(c2c1scn2)c1scc2c1oc(=O)c(=O)o2,0.5182157938033924,0.275778162827919
1-78_AB,0.31346427122480236,0.009977097459000106,2,1.0,78.0,c1sc(c(c1)N(=O)=O)c1scc(c1)N,0.4036697677584016,0.275778162827919
69-78_AB,0.49019051622599363,0.011396392069002559,2,69.0,78.0,c1sc(c2c1[nH]c(=O)c(=O)[nH]2)c1scc2c1OCCS2,0.1696671219142445,0.275778162827919
58-78_AB,0.5052141940323054,0.014814592787999459,2,58.0,78.0,c1sc(c(c1)C(=O)O)c1scc2c1[nH]cc2,0.35191912846130435,0.275778162827919
60-78_AB,0.32741337142215343,0.008013972552006976,2,60.0,78.0,c1sc(c(c1)S)c1scc(c1C#N)C#N,0.5650250360595237,0.275778162827919
51-78_AB,0.38473796363541624,0.007976287835994356,2,51.0,78.0,c1sc(c(c1)S)c1scc2c1CC=CC2,0.4723782156834204,0.275778162827919
41-78_AB,0.3527273065992631,0.007853638318998435,2,41.0,78.0,c1sc(c(c1)C#N)c1scc(c1)C=O,0.3647624940313108,0.275778162827919
72-78_AB,0.6462279451661743,0.011104530677002344,2,72.0,78.0,c1sc(c2c1SCCS2)c1scc2c1sc(=O)c(=O)s2,0.5949026470407262,0.275778162827919
7-78_AB,0.4544472734996816,0.016579192518996422,2,7.0,78.0,c1sc(c2c1[nH]cc2)c1scc2c1n(C(F)(F)F)cc2,0.4496289807684661,0.275778162827919
16-78_AB,0.7137282348121516,0.012791040125001985,2,16.0,78.0,c1sc(c2c1[nH]cn2)c1scc2c1sc(=S)s2,0.29222276472864905,0.275778162827919
65-78_AB,0.574378731973411,0.012018473235002602,2,65.0,78.0,c1sc(c(c1C)C)c1scc2c1oc(=O)c(=O)o2,0.9426361474652368,0.275778162827919
45-78_AB,1.101661359287391,0.012694847064992132,2,45.0,78.0,c1sc(c(c1)C#N)c1scc2c1CCCC2,1.7510943158085863,0.275778162827919
29-78_AB,0.43142997923860094,0.01570738335399824,2,29.0,78.0,c1sc(c(c1)c1ccccc1)c1scc2c1NCCN2,0.40954753577534575,0.275778162827919
54-78_AB,0.4013369085078011,0.025744338460995664,2,54.0,78.0,c1sc(c(c1)F)[C]1S[CH]c2c1nsn2,0.4439798428102222,0.275778162827919
77-78_AB,0.37086777643708047,0.00681847836299454,2,77.0,78.0,c1sc(c2c1onn2)c1scc2c1C(=O)CC2=O,0.17914011255197693,0.275778162827919
33-78_AB,0.43012954714504303,0.008113411061998477,2,33.0,78.0,c1sc(c(c1)N)c1scc2c1[nH]c(=S)[nH]2,0.7305656058560999,0.275778162827919
57-78_AB,0.3869249426497845,0.02151485712500545,2,57.0,78.0,c1sc(c(c1)C(=O)C(F)(F)F)c1scc2c1CCC2,0.3221223897089658,0.275778162827919
71-78_AB,0.30174296709446935,0.006328500121000502,2,71.0,78.0,c1sc(c2c1scc2)c1scc2c1OC=CO2,0.2519448807470326,0.275778162827919
62-78_AB,0.4218404150233255,0.009956039970006714,2,62.0,78.0,c1sc(c2c1SCS2)c1scc2c1OCCCO2,0.2572550736949779,0.275778162827919
56-78_AB,0.38331317550182575,0.02419380809200078,2,56.0,78.0,c1sc(c2c1OCCCO2)c1scc2c1cc(N(=O)=O)c(N(=O)=O)c2,0.4491975170458318,0.275778162827919
75-78_AB,0.3341337671954534,0.005951638762006439,2,75.0,78.0,c1sc(c(c1)N)c1scc(c1OC)N,0.30368066262599314,0.275778162827919
42-96_AB,0.42188803495810134,0.009438516056995638,2,42.0,96.0,c1sc(c2c1oc(=O)o2)c1scc2c1OCCCO2,0.30487507916404866,0.571009200590197
39-96_AB,0.39186272057850147,0.007118490343998474,2,39.0,96.0,c1sc(c2c1cc(F)c(F)c2)c1scc2c1CCCC2,0.1721043912548339,0.571009200590197
23-96_AB,0.5087761643226258,0.011027131844002724,2,23.0,96.0,c1sc(c2c1oc(=S)o2)c1scc2c1OCCS2,0.007840770118491491,0.571009200590197
10-96_AB,0.45712569013994653,0.01027335725799361,2,10.0,96.0,c1sc(c(c1)C)c1scc2c1cc(N(=O)=O)c(N(=O)=O)c2,0.5317172667237173,0.571009200590197
4-96_AB,0.4831705231190426,0.009567121197001427,2,4.0,96.0,c1sc(c2c1[nH]cc[nH]2)c1scc(c1)c1ccc(N)cc1,0.3890188587247394,0.571009200590197
59-96_AB,0.4861694898499991,0.007075686662993519,2,59.0,96.0,c1sc(c2c1SCCS2)c1scc(c1OC)C(F)(F)F,0.4109090574311267,0.571009200590197
20-96_AB,0.4864938495811657,0.009473635879999165,2,20.0,96.0,c1sc(c2c1NCN2)c1scc2c1[nH]cc2,0.2830258880276233,0.571009200590197
55-96_AB,0.4890938974203891,0.01112566214199262,2,55.0,96.0,c1sc(c(c1C#N)C#N)C1=C2C(=CC=C2[CH]S1)[CH2],0.5089748074387899,0.571009200590197
70-96_AB,0.4359408105374314,0.008152431453993358,2,70.0,96.0,c1sc(c(c1O)C(=O)O)c1scc2c1[nH]c(=O)[nH]2,0.2838511004811153,0.571009200590197
36-96_AB,0.4015877974816249,0.008677507777001381,2,36.0,96.0,c1sc(c2c1[nH]cn2)[C]1S[CH]c2c1nsn2,0.26587787180687883,0.571009200590197
21-96_AB,0.48160722901229747,0.009037196583996376,2,21.0,96.0,c1sc(c2c1[nH]c(=O)c(=O)[nH]2)c1scc2c1c(F)ccc2F,0.28949485058547,0.571009200590197
74-96_AB,0.48240044091653544,0.011010490605002587,2,74.0,96.0,c1sc(c2c1scn2)c1scc2c1OCCS2,0.5694755125077791,0.571009200590197
3-96_AB,0.48978288968646666,0.009841857501996287,2,3.0,96.0,c1sc(c2c1scn2)c1scc2c1onn2,0.44830566389646265,0.571009200590197
64-96_AB,0.46044738391356077,0.01016311553599536,2,64.0,96.0,c1sc(c(c1)C(=O)O)c1scc2c1n(C(F)(F)F)cc2,0.487680782971438,0.571009200590197
37-96_AB,0.35129217815119773,0.007660375697000177,2,37.0,96.0,c1sc(c(c1)C)c1scc2c1oc(=S)o2,0.18006151725785458,0.571009200590197
46-96_AB,0.4179935415231739,0.008244236669000315,2,46.0,96.0,c1sc(c(c1C)C=C)c1scc(c1)c1ccc(N(=O)=O)cc1,0.8438525338970067,0.571009200590197
34-96_AB,0.45555722590506775,0.007112735360003342,2,34.0,96.0,c1sc(c2c1SCS2)c1scc2c1oc(=O)c(=O)o2,0.3374788627552334,0.571009200590197
38-96_AB,0.44284651582711376,0.009631328946980489,2,38.0,96.0,c1sc(c2c1C(=O)C=C2)c1scc(c1OC)C(F)(F)F,0.4210210802302754,0.571009200590197
32-96_AB,0.46940673243807396,0.009251751529994579,2,32.0,96.0,c1sc(c(c1Cl)Cl)c1scc(c1C)C=C,0.2931655575812329,0.571009200590197
43-96_AB,0.40593862583773443,0.008187207516996864,2,43.0,96.0,[CH]1SC(=C2C1=C([CH2])C=C2)c1scc2c1c(F)c(F)c(F)c2F,0.19862351867050165,0.571009200590197
61-96_AB,0.4197628257898032,0.006053082515997232,2,61.0,96.0,c1sc(c2c1[nH]cc[nH]2)c1scc(c1C)C=C,0.10480981968066773,0.571009200590197
9-96_AB,0.5106967438841821,0.009564990816997465,2,9.0,96.0,c1sc(c2c1occ2)c1scc2c1oc(=S)o2,0.4147867886476888,0.571009200590197
47-96_AB,0.3686171227891464,0.007839034637996178,2,47.0,96.0,c1sc(c2c1oc(=S)o2)c1scc(c1C)C=C,0.15757868180298829,0.571009200590197
76-96_AB,0.4785157435835572,0.009095027257998822,2,76.0,96.0,c1sc(c(c1)Cl)c1scc2c1[nH]c(=O)c(=O)[nH]2,0.3055190910163219,0.571009200590197
50-96_AB,0.4387092968536308,0.008300800847003131,2,50.0,96.0,c1sc(c(c1)N(=O)=O)c1scc(c1S)O,0.3732702424131276,0.571009200590197
24-96_AB,0.49930007160583045,0.010925736910998296,2,24.0,96.0,c1sc(c(c1)C(F)(F)F)c1scc2c1C(=O)CC2=O,0.7786554975245963,0.571009200590197
30-96_AB,0.49939395088586025,0.011336069056000042,2,30.0,96.0,c1sc(c(c1)C)c1scc(c1)C(=O)O,0.6566423680960725,0.571009200590197
2-96_AB,0.47006334316392895,0.010288317741995456,2,2.0,96.0,c1sc(c2c1cc(OC)c(OC)c2)c1scc(c1OC)C(F)(F)F,0.516100407938211,0.571009200590197
18-96_AB,0.46426949505257653,0.009407642439995811,2,18.0,96.0,c1sc(c(c1)C(=O)O)c1scc(c1)c1ccccc1,0.4091206979901472,0.571009200590197
63-96_AB,0.46369043677987065,0.006308546230002321,2,63.0,96.0,C1=C2C(=CC=C2[C](S1)c1scc2c1OC=CO2)[CH2],0.119851456998731,0.571009200590197
14-96_AB,0.5492253439879278,0.023016514143996858,2,14.0,96.0,c1sc(c2c1n(C(F)(F)F)cc2)c1scc2c1C(=O)NC2=O,0.37664886240600026,0.571009200590197
19-96_AB,0.4765336662894697,0.010354703950994804,2,19.0,96.0,c1sc(c2c1C(=O)NC2=O)c1scc2c1cccc2,0.5735275054321392,0.571009200590197
27-96_AB,0.46608122907491634,0.009622789664000209,2,27.0,96.0,c1sc(c(c1)C)c1scc2c1SCS2,1.0151504885434406,0.571009200590197
22-96_AB,0.46761323005193844,0.009539713062999056,2,22.0,96.0,c1sc(c2c1C(=O)SC2=O)c1scc2c1OCCCO2,0.4268295408401173,0.571009200590197
25-96_AB,0.5920955205583596,0.010269675347998941,2,25.0,96.0,c1sc(c2c1scc2)c1scc2c1[nH]c(=O)c(=O)[nH]2,0.8696558114024809,0.571009200590197
12-96_AB,0.4810613686495344,0.00843892570599536,2,12.0,96.0,c1sc(c(c1N)N(=O)=O)c1scc(c1S)O,0.34530082980927546,0.571009200590197
5-96_AB,0.49158945352974115,0.010717979834005575,2,5.0,96.0,c1sc(c2c1sc(=O)s2)c1scc2c1CCCC2,0.5159732763495413,0.571009200590197
49-96_AB,0.38642044357402483,0.007682256094994955,2,49.0,96.0,c1sc(c2c1oc(=S)o2)c1scc2c1oc(=O)c(=O)o2,0.2849448893175577,0.571009200590197
6-96_AB,0.47545500699197873,0.009796203213994659,2,6.0,96.0,c1sc(c2c1cc(OC)c(OC)c2)c1scc2c1OCCS2,0.342340829774912,0.571009200590197
28-96_AB,0.4588576948008267,0.009837657769999453,2,28.0,96.0,c1sc(c(c1)N(=O)=O)c1scc2c1[s@@](=O)cc2,0.3566472426682594,0.571009200590197
67-96_AB,0.4491323457841645,0.006966124949002506,2,67.0,96.0,c1sc(c2c1cccc2)c1scc2c1cnnc2,0.22789453345467334,0.571009200590197
31-96_AB,0.4366608237833134,0.009412187949003226,2,31.0,96.0,c1sc(c2c1[nH]c(=O)[nH]2)c1scc(c1)c1ccc(OC)cc1,0.38232874923414784,0.571009200590197
44-96_AB,0.3932224734890042,0.008818006638001918,2,44.0,96.0,c1sc(c(c1C#N)C(F)(F)F)c1scc2c1sc(=O)s2,0.2222831648978172,0.571009200590197
66-96_AB,0.5059831877661054,0.009942070869001896,2,66.0,96.0,c1sc(c2c1C(=O)CC2=O)c1scc2c1C(=O)OC2=O,0.5808177620201604,0.571009200590197
15-96_AB,0.46468392444512574,0.009451340267006003,2,15.0,96.0,c1sc(c(c1)Br)c1scc2c1occ2,0.4236901361437049,0.571009200590197
11-96_AB,0.4548725874556112,0.010051152365001315,2,11.0,96.0,c1sc(c(c1F)F)c1scc2c1CCC2,0.5629077453922946,0.571009200590197
26-96_AB,0.5296064795838902,0.011497350548992813,2,26.0,96.0,c1sc(c(c1)O)c1scc2c1[nH]c(=O)[nH]2,0.975897929554776,0.571009200590197
52-96_AB,0.45440972180949757,0.009342428787000756,2,52.0,96.0,c1sc(c(c1)c1ccccc1)c1scc2c1nccn2,0.3964826695264492,0.571009200590197
79-96_AB,0.4247302641160786,0.009180445116996339,2,79.0,96.0,c1sc(c(c1)OC)c1scc(c1OC)OC,0.4103991977062833,0.571009200590197
78-96_AB,0.40525942965905415,0.008100409402999276,2,78.0,96.0,c1sc(c2c1OCO2)c1scc2c1[nH]c(=O)[nH]2,0.275778162827919,0.571009200590197
53-96_AB,0.46451439752127044,0.009723757929990029,2,53.0,96.0,c1sc(c2c1sc(=O)s2)c1scc2c1OCCCO2,0.42475004679727135,0.571009200590197
8-96_AB,0.5561884653070592,0.011205568695991985,2,8.0,96.0,c1sc(c(c1)N(=O)=O)c1scc(c1C#N)C#N,0.7413441171120212,0.571009200590197
17-96_AB,0.4839474081527442,0.010102565636998406,2,17.0,96.0,c1sc(c2c1[nH]cc2)c1scc(c1)c1ccc(OC)cc1,0.5182157938033924,0.571009200590197
1-96_AB,0.4725047486281255,0.0098978513419965,2,1.0,96.0,c1sc(c(c1F)F)c1scc2c1onn2,0.4036697677584016,0.571009200590197
69-96_AB,0.4551063332546619,0.008363412742006915,2,69.0,96.0,c1sc(c(c1)c1ccccc1)c1scc2c1cnnc2,0.1696671219142445,0.571009200590197
58-96_AB,0.4831746048075729,0.011098051395002528,2,58.0,96.0,c1sc(c2c1onn2)c1scc2c1sc(=O)c(=O)s2,0.35191912846130435,0.571009200590197
60-96_AB,0.45552538858464686,0.009390544536998391,2,60.0,96.0,c1sc(c2c1snn2)c1scc2c1sc(=O)s2,0.5650250360595237,0.571009200590197
51-96_AB,0.4083106422694982,0.007713107818005938,2,51.0,96.0,c1sc(c(c1N)N(=O)=O)c1scc2c1OCCS2,0.4723782156834204,0.571009200590197
41-96_AB,0.4270179252634989,0.008378711440997222,2,41.0,96.0,[CH]1SC(=C2C1=C([CH2])C=C2)c1scc2c1C(=O)CC2=O,0.3647624940313108,0.571009200590197
72-96_AB,0.40278292150469497,0.006066657064998537,2,72.0,96.0,c1sc(c(c1)Br)c1scc2c1ocn2,0.5949026470407262,0.571009200590197
7-96_AB,0.49808807651425013,0.010840387829006204,2,7.0,96.0,c1sc(c(c1)c1ccccc1)[C]1SC=C2C1=C([CH2])C=C2,0.4496289807684661,0.571009200590197
16-96_AB,0.4841558473635814,0.010848542877994305,2,16.0,96.0,c1sc(c(c1C#N)C#N)c1scc2c1[nH]c(=O)c(=O)[nH]2,0.29222276472864905,0.571009200590197
65-96_AB,0.4838766585526173,0.010546534061006696,2,65.0,96.0,[CH]1S[C](c2c1nsn2)c1scc2c1C(=O)CC2=O,0.9426361474652368,0.571009200590197
45-96_AB,0.42207252814114327,0.009318362529995738,2,45.0,96.0,c1sc(c(c1)Cl)c1scc2c1c(F)ccc2F,1.7510943158085863,0.571009200590197
29-96_AB,0.5075911085150437,0.01071427811500314,2,29.0,96.0,c1sc(c2c1C(=O)OC2=O)c1scc2c1cnnc2,0.40954753577534575,0.571009200590197
54-96_AB,0.47759110071638133,0.010651128273998722,2,54.0,96.0,c1sc(c(c1F)F)[C]1S[CH]c2c1nsn2,0.4439798428102222,0.571009200590197
77-96_AB,0.38794400900951587,0.008137570734007227,2,77.0,96.0,c1sc(c(c1)F)c1scc2c1cc(C#N)c(C#N)c2,0.17914011255197693,0.571009200590197
33-96_AB,0.5415683323444682,0.011413257678000832,2,33.0,96.0,c1sc(c2c1[nH]c(=S)[nH]2)c1scc2c1CCCC2,0.7305656058560999,0.571009200590197
92-96_AB,0.4584527893966879,0.008840398304997166,2,92.0,96.0,c1sc(c(c1C#N)C(F)(F)F)c1scc2c1CC=C2,0.4243783937054104,0.571009200590197
85-96_AB,0.3883429279230768,0.008766608979989599,2,85.0,96.0,c1sc(c(c1OC)C#N)c1scc2c1S(=O)(=O)C=C2,0.2898292785102967,0.571009200590197
82-96_AB,0.3991512900684029,0.007841712934997247,2,82.0,96.0,c1sc(c(c1)O)c1scc2c1sc(=O)s2,0.16857749642804265,0.571009200590197
57-96_AB,0.4860532972306828,0.009515889142996059,2,57.0,96.0,c1sc(cc1)c1scc2c1c(F)ccc2F,0.3221223897089658,0.571009200590197
71-96_AB,0.48422197104082443,0.007851371491994996,2,71.0,96.0,c1sc(c2c1oc(=S)o2)c1scc(c1)c1ccc(N(=O)=O)cc1,0.2519448807470326,0.571009200590197
81-96_AB,0.3857004303135909,0.008106132288006052,2,81.0,96.0,c1sc(c(c1)C=O)c1scc2c1n(C(F)(F)F)cc2,0.5145801350663533,0.571009200590197
62-96_AB,0.47149847160471836,0.008534442894003291,2,62.0,96.0,c1sc(c2c1n(C(F)(F)F)cc2)c1scc2c1CC=CC2,0.2572550736949779,0.571009200590197
80-96_AB,0.42382249232468894,0.007700239267002473,2,80.0,96.0,c1sc(c2c1onn2)c1scc2c1C(=O)SC2=O,0.3134616861425457,0.571009200590197
83-96_AB,0.41316923507110914,0.008690507156998706,2,83.0,96.0,c1sc(c2c1OCO2)C1=C2C(=CC=C2[CH]S1)[CH2],0.2291351277053764,0.571009200590197
95-96_AB,0.48200723640911747,0.01024680990899185,2,95.0,96.0,c1sc(c(c1Br)Br)c1scc2c1[nH]c(=S)[nH]2,0.6202671953869867,0.571009200590197
93-96_AB,0.5382822854808182,0.011713112529001535,2,93.0,96.0,c1sc(c2c1cc(OC)c(OC)c2)c1scc2c1cc(C#N)c(C#N)c2,0.5449409930406546,0.571009200590197
86-96_AB,0.4136775437509641,0.008711199857998508,2,86.0,96.0,c1sc(c(c1F)F)c1scc2c1cc(OC)c(OC)c2,0.30383198515482945,0.571009200590197
84-96_AB,0.4073903532262193,0.00887197355599767,2,84.0,96.0,c1sc(c(c1Cl)Cl)c1scc2c1cc(C#N)c(C#N)c2,0.3221330021551694,0.571009200590197
56-96_AB,0.4854064826213289,0.010765357662009478,2,56.0,96.0,c1sc(c(c1)C#N)c1scc2c1OCCS2,0.4491975170458318,0.571009200590197
94-96_AB,0.4489288046170259,0.008832886648995952,2,94.0,96.0,c1sc(c2c1sc(=O)s2)c1scc2c1[nH]c(=O)c(=O)[nH]2,0.3595845756281051,0.571009200590197
75-96_AB,0.45999676338396966,0.008663521267997965,2,75.0,96.0,c1sc(c2c1OC=CO2)c1scc2c1OCCS2,0.30368066262599314,0.571009200590197
91-96_AB,0.45532783392991405,0.008833493162995865,2,91.0,96.0,c1sc(c(c1C)C)c1scc2c1sc(=S)s2,0.35506179853109643,0.571009200590197
89-96_AB,0.47300951982469996,0.010104013384001576,2,89.0,96.0,c1sc(c(c1)C(F)(F)F)c1scc2c1S(=O)(=O)C=C2,0.380181607681152,0.571009200590197
42-57_AB,0.3970385981228901,0.006572323284999015,2,42.0,57.0,c1sc(c(c1Br)Br)c1scc2c1[nH]c(=O)[nH]2,0.30487507916404866,0.3221223897089658
39-57_AB,0.23649523591302568,0.003748037320995934,2,39.0,57.0,c1sc(c2c1C(=O)N(C(F)(F)F)C2=O)c1scc(c1)c1ccc(N)cc1,0.1721043912548339,0.3221223897089658
23-57_AB,0.5528346621067612,0.008008611740997651,2,23.0,57.0,c1sc(c(c1C#N)C(F)(F)F)c1scc2c1nccn2,0.007840770118491491,0.3221223897089658
10-57_AB,0.47302829567342997,0.0078106569470008935,2,10.0,57.0,c1sc(c(c1OC)C#N)c1scc2c1oc(=S)o2,0.5317172667237173,0.3221223897089658
4-57_AB,0.4306549989996711,0.005332774735997248,2,4.0,57.0,c1sc(c(c1N(=O)=O)N(=O)=O)[C]1SC=C2C1=C([CH2])C=C2,0.3890188587247394,0.3221223897089658
20-57_AB,0.4714462257397827,0.003999980045996665,2,20.0,57.0,c1sc(c(c1)S)c1scc2c1[nH]cn2,0.2830258880276233,0.3221223897089658
55-57_AB,0.5159711266387603,0.00870325367299074,2,55.0,57.0,c1sc(c(c1C)C)c1scc2c1[s@@](=O)cc2,0.5089748074387899,0.3221223897089658
36-57_AB,0.2924861981518916,0.006118930659006594,2,36.0,57.0,c1sc(c2c1cc(N(=O)=O)c(N(=O)=O)c2)c1scc(c1)c1ccc(OC)cc1,0.26587787180687883,0.3221223897089658
21-57_AB,0.4112543698574882,0.004092539350999402,2,21.0,57.0,c1sc(c(c1)F)c1scc(c1)c1ccccc1,0.28949485058547,0.3221223897089658
3-57_AB,0.4744514511039597,0.00592558114200159,2,3.0,57.0,c1sc(c(c1)C)c1scc2c1OCO2,0.44830566389646265,0.3221223897089658
37-57_AB,0.22661097242234973,0.005085864080001556,2,37.0,57.0,c1sc(c(c1)C=O)c1scc2c1[nH]cn2,0.18006151725785458,0.3221223897089658
46-57_AB,0.32619620617333567,0.00518440984799895,2,46.0,57.0,c1sc(c2c1[nH]c(=O)[nH]2)c1scc2c1cc(N(=O)=O)c(N(=O)=O)c2,0.8438525338970067,0.3221223897089658
34-57_AB,0.3904085441608913,0.008894069049993902,2,34.0,57.0,c1sc(c2c1C(=O)OC2=O)c1scc2c1c(F)ccc2F,0.3374788627552334,0.3221223897089658
38-57_AB,0.3262019205503748,0.00768263930598323,2,38.0,57.0,c1sc(c(c1N(=O)=O)N(=O)=O)c1scc2c1C(=O)SC2=O,0.4210210802302754,0.3221223897089658
32-57_AB,0.4492379259536392,0.00507735567600065,2,32.0,57.0,c1sc(c(c1OC)N)c1scc(c1OC)C#N,0.2931655575812329,0.3221223897089658
43-57_AB,0.34373775342828594,0.003913111541002934,2,43.0,57.0,c1sc(c(c1Cl)Cl)c1scc(c1N)N(=O)=O,0.19862351867050165,0.3221223897089658
9-57_AB,0.4175410161842592,0.006974294122002789,2,9.0,57.0,c1sc(c(c1)C(=O)O)c1scc2c1scn2,0.4147867886476888,0.3221223897089658
47-57_AB,0.30534357757278485,0.00471960910499547,2,47.0,57.0,c1sc(c(c1C#N)C#N)c1scc2c1oc(=S)o2,0.15757868180298829,0.3221223897089658
50-57_AB,0.336017883491877,0.0038097809439960884,2,50.0,57.0,c1sc(c(c1OC)OC)c1scc2c1SC=CS2,0.3732702424131276,0.3221223897089658
